breakpoints,primitives,points
0,movej_fit,"[array([ 0.62683729,  0.83998811, -0.24574283,  1.70079335, -0.89933048,
        0.76852996])]"
2500,movec_fit,"[array([2367.209475 ,  993.3095092,  706.2353064]), array([2350.540522 ,  893.5152332,  679.5172614])]"
5000,movel_fit,"[array([2309.86056016,  691.95683155,  640.29581878])]"
